offer_ID,structure_type,floor,structure_age, insurance_amount ,water_damage,price,insurance_claim,mortgage,service_index,company,earthquake_cover,robbery_cover,,
1880,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,615,ללא תביעות,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1881,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,640,ללא תביעות,לא,86,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1882,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,658,ללא תביעות,לא,78,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1883,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,664,ללא תביעות,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1884,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,703,ללא תביעות,לא,72,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1885,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,712,ללא תביעות,לא,74,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1886,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,723,ללא תביעות,לא,71,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1887,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,733,ללא תביעות,לא,73,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1888,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,830,ללא תביעות,לא,76,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1889,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,980,ללא תביעות,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1890,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,"1,521",ללא תביעות,לא,79,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1891,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,505,ללא תביעות,לא,86,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1892,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,583,ללא תביעות,לא,73,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1893,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,615,ללא תביעות,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1894,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,736,ללא תביעות,לא,80,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1895,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,830,ללא תביעות,לא,76,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1896,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,980,ללא תביעות,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1897,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,014",ללא תביעות,לא,74,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1898,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,140",ללא תביעות,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1899,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,151",ללא תביעות,לא,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
1900,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,214",ללא תביעות,לא,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
1901,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,268",ללא תביעות,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
1902,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,338",ללא תביעות,לא,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
1903,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,464",ללא תביעות,לא,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
1904,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,497",ללא תביעות,לא,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
1905,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"2,331",ללא תביעות,לא,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
1906,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,268,ללא תביעות,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
1907,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,275,ללא תביעות,לא,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
1908,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,280,ללא תביעות,לא,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
1909,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,300,ללא תביעות,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1910,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,307,ללא תביעות,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1911,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,314,ללא תביעות,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1912,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,325,ללא תביעות,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1913,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,330,ללא תביעות,לא,76,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1914,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,331,ללא תביעות,לא,79,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1915,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,351,ללא תביעות,לא,80,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1916,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,400,ללא תביעות,לא,72,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1917,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,441,ללא תביעות,לא,71,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1918,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,550,ללא תביעות,לא,77,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1919,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,583,ללא תביעות,לא,73,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1920,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,980,ללא תביעות,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1921,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,542,ב-12 חודשים אחרונים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1922,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,556,ב-12 חודשים אחרונים,לא,77,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1923,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,561,ב-12 חודשים אחרונים,לא,80,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1924,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,615,ב-12 חודשים אחרונים,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1925,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,619,ב-12 חודשים אחרונים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1926,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,640,ב-12 חודשים אחרונים,לא,86,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1927,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,664,ב-12 חודשים אחרונים,לא,84,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1928,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,666,ב-12 חודשים אחרונים,לא,78,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1929,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,703,ב-12 חודשים אחרונים,לא,72,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1930,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,712,ב-12 חודשים אחרונים,לא,74,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1931,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,733,ב-12 חודשים אחרונים,לא,73,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1932,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,754,ב-12 חודשים אחרונים,לא,71,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1933,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,830,ב-12 חודשים אחרונים,לא,76,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1934,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,980,ב-12 חודשים אחרונים,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1935,בניין קומת גג,null,1," 250,000 ",שרברב מטעם חברת הביטוח,"1,521",ב-12 חודשים אחרונים,לא,79,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1936,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,505,ב-12 חודשים אחרונים,לא,86,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1937,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,583,ב-12 חודשים אחרונים,לא,73,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1938,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,615,ב-12 חודשים אחרונים,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1939,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,736,ב-12 חודשים אחרונים,לא,80,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1940,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,830,ב-12 חודשים אחרונים,לא,76,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1941,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,980,ב-12 חודשים אחרונים,לא,null,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1942,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,014",ב-12 חודשים אחרונים,לא,74,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1943,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,140",ב-12 חודשים אחרונים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
1944,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,156",ב-12 חודשים אחרונים,לא,77,"כלל חברה לביטוח בע""מ",כולל,כולל,,
1945,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,214",ב-12 חודשים אחרונים,לא,84,"שומרה חברה לביטוח בע""מ",כולל,כולל,,
1946,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,276",ב-12 חודשים אחרונים,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
1947,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,338",ב-12 חודשים אחרונים,לא,72,"מנורה מבטחים ביטוח בע""מ",כולל,כולל,,
1948,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,494",ב-12 חודשים אחרונים,לא,71,"איילון חברה לביטוח בע""מ",כולל,כולל,,
1949,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"1,594",ב-12 חודשים אחרונים,לא,84,"איי אי ג'י ישראל חברה לביטוח בע""מ",כולל,כולל,,
1950,בניין קומת גג,null,1," 250,000 ",שרברב לבחירת המבוטח,"2,331",ב-12 חודשים אחרונים,לא,79,"הראל חברה לביטוח בע""מ",כולל,כולל,,
1951,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,275,ב-12 חודשים אחרונים,לא,86,"איי. די. איי. חברה לביטוח בע""מ",כולל,כולל,,
1952,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,276,ב-12 חודשים אחרונים,לא,78,"שירביט חברה לביטוח בע""מ",כולל,כולל,,
1953,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,280,ב-12 חודשים אחרונים,לא,74,"ש. שלמה חברה לביטוח בע""מ",כולל,כולל,,
1954,בניין קומת גג,null,1," 250,000 ",ללא כיסוי כלל,300,ב-12 חודשים אחרונים,לא,81,"הפניקס חברה לביטוח בע""מ",כולל,כולל,,
